CODE CLIENT,TOTAL_MONTANT_TTC,NB_FACTURES,MONTANT_MOY_FACTURE,MONTANT_MAX_FACTURE,NATURE_CLIENT,GOUVERNORAT,FREQUENCE_ACHAT,ANCIENNETE_CLIENT,JOURS_DEPUIS_DERNIER_ACHAT,TOTAL_MONTANT_REG,NB_REGLEMENTS,MONTANT_MOY_REG,NB_RETARDS,NB_MODES_PAIEMENT,RETARD_STD,RETARD_PONDERE,RATIO_PAIEMENT,PART_CA_CLIENT,SOLVABLE,NATURE_CLIENT_LABEL,GOUVERNORAT_LABEL
CNHT170060,1655.758,1.0,1655.758,1655.758,OUTSIDER,Sfax,0.0,0.0,241.0,1655.758,1.0,1655.758,0.0,1.0,0.0,0.0,1.0,2.1e-05,1,OUTSIDER,Sfax
CNHT170061,7719.552,6.0,1286.5919999999999,1586.88,OUTSIDER,Sfax,69.0,207.0,500.0,4403.115,7.0,629.0164285714285,0.0,2.0,21.34555347282484,-21.95831814522219,0.5704,9.8e-05,1,OUTSIDER,Sfax
CNHT170062,7693.8949999999995,7.0,1099.127857142857,2151.019,OUTSIDER,Sfax,116.5,699.0,20.0,7614.282999999999,10.0,761.4282999999999,0.0,3.0,24.800000000000004,-17.51487014601375,0.9897,9.8e-05,1,OUTSIDER,Sfax
CNHT170066,871.844,1.0,871.844,871.844,OUTSIDER,Sfax,0.0,0.0,307.0,871.844,1.0,871.844,0.0,1.0,0.0,0.0,1.0,1.1e-05,1,OUTSIDER,Sfax
CNHT170067,62510.159999999996,19.0,3290.0084210526315,6672.083,CHALLENGERB,Sfax,38.875,622.0,61.0,71100.381,90.0,790.0042333333332,2.0,3.0,19.36265018591779,-29.782472740898534,1.1374,0.000797,1,CHALLENGERB,Sfax
CNHT170068,10037.391,12.0,836.44925,1534.628,OUTSIDER,Sfax,68.55555555555556,617.0,140.0,10037.391,14.0,716.9565,0.0,2.0,0.0,0.0,1.0,0.000128,1,OUTSIDER,Sfax
CNHT170070,25858.852,15.0,1723.9234666666666,3012.443,OUTSIDER,Sfax,52.666666666666664,632.0,94.0,25858.852,27.0,957.7352592592592,0.0,4.0,19.854270167793818,-44.93574768903121,1.0,0.00033,1,OUTSIDER,Sfax
CNHT170072,8881.878,3.0,2960.626,3863.422,CHALLENGERD,Sfax,180.0,360.0,161.0,8881.878,6.0,1480.313,0.0,2.0,23.098821518760552,-38.2169169628315,1.0,0.000113,1,CHALLENGERD,Sfax
CNHT170078,28479.84,29.0,982.0634482758621,1627.279,OUTSIDER,Sfax,26.0,728.0,35.0,28475.937,41.0,694.5350487804878,0.0,3.0,0.0,0.0,0.9999,0.000363,1,OUTSIDER,Sfax
CNHT170079,10424.952,10.0,1042.4951999999998,2446.155,CHALLENGERD,Sfax,20.125,161.0,606.0,10198.446,13.0,784.4958461538462,0.0,2.0,0.0,0.0,0.9783,0.000133,1,CHALLENGERD,Sfax
CNHT170081,27650.871,10.0,2765.0870999999997,4876.173,CHALLENGERD,Sfax,55.44444444444444,499.0,89.0,41181.175,28.0,1470.7562500000001,0.0,3.0,26.543067621801182,-28.563763272903213,1.4893,0.000352,1,CHALLENGERD,Sfax
CNHT170082,31577.049,14.0,2255.5035,4048.066,CHALLENGERD,Sfax,62.09090909090909,683.0,71.0,31326.761,24.0,1305.2817083333332,0.0,2.0,0.0,0.0,0.9921,0.000402,1,CHALLENGERD,Sfax
CNHT170083,8871.176,6.0,1478.5293333333332,2021.406,CHALLENGERC,Sfax,35.8,179.0,584.0,8871.176,12.0,739.2646666666666,0.0,2.0,9.231588282750819,-41.328827767592486,1.0,0.000113,1,CHALLENGERC,Sfax
CNHT170085,152722.513,38.0,4019.0135,8287.539,CHALLENGERB,Sfax,22.147058823529413,753.0,10.0,145195.309,100.0,1451.95309,0.0,5.0,22.72403133249028,-35.78132569007445,0.9507,0.001946,1,CHALLENGERB,Sfax
CNHT170089,48478.194,23.0,2107.7475652173916,5766.291,CHALLENGERC,Sfax,34.45,689.0,60.0,50718.794,28.0,1811.3855,0.0,4.0,20.973349221119175,-27.918563659064922,1.0462,0.000618,1,CHALLENGERC,Sfax
CNHT170094,5500.845,10.0,550.0845,814.2,OUTSIDER,Sfax,86.125,689.0,68.0,5500.845,10.0,550.0845,0.0,3.0,23.030631775963073,-30.404516942397027,1.0,7e-05,1,OUTSIDER,Sfax
CNHT170096,6978.948,1.0,6978.948,6978.948,OUTSIDER,Sfax,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9e-05,1,OUTSIDER,Sfax
CNHT170100,4225.76,6.0,704.2933333333334,1646.762,OUTSIDER,Sfax,67.6,338.0,118.0,2338.096,5.0,467.6192,0.0,3.0,0.0,0.0,0.5533,5.4e-05,1,OUTSIDER,Sfax
CNHT170109,5942.853999999999,2.0,2971.4269999999997,5533.342,GRO,Sfax,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6e-05,1,GRO,Sfax
CNHT170111,10074.198,11.0,915.8361818181819,1566.002,OUTSIDER,Sfax,74.4,744.0,17.0,9818.546,15.0,654.5697333333334,0.0,3.0,19.711925324533876,-34.68963958614646,0.9746,0.000128,1,OUTSIDER,Sfax
CNHT170112,11132.987000000001,7.0,1590.4267142857145,2197.012,OUTSIDER,Sfax,112.0,672.0,68.0,11132.987,14.0,795.213357142857,0.0,2.0,5.122977450583174,-58.77706638838256,1.0,0.000142,1,OUTSIDER,Sfax
CNHT170113,6294.256,6.0,1049.0426666666667,1521.528,OUTSIDER,Sfax,129.2,646.0,19.0,11639.423999999999,13.0,895.3403076923076,0.0,3.0,22.024999244403535,-44.678652139487326,1.8492,8e-05,1,OUTSIDER,Sfax
CNHT170115,858.298,4.0,214.5745,259.276,OUTSIDER,Sfax,34.666666666666664,104.0,376.0,858.298,4.0,214.5745,0.0,2.0,0.0,0.0,1.0,1.1e-05,1,OUTSIDER,Sfax
CNHT170116,19032.836,15.0,1268.8557333333333,3576.475,OUTSIDER,Sfax,66.0,660.0,68.0,22360.822,26.0,860.0316153846154,0.0,5.0,20.898069048140034,-41.69187143477999,1.1749,0.000243,1,OUTSIDER,Sfax
CNHT170117,2229.619,4.0,557.40475,759.82,OUTSIDER,Sfax,160.33333333333334,481.0,29.0,2229.619,4.0,557.40475,0.0,1.0,0.0,0.0,1.0,2.8e-05,1,OUTSIDER,Sfax
CNHT170118,4098.668,4.0,1024.667,1510.109,OUTSIDER,Sfax,187.33333333333334,562.0,131.0,5593.676,7.0,799.0965714285715,0.0,2.0,28.517806825253043,-29.434499781539003,1.3648,5.2e-05,1,OUTSIDER,Sfax
CNHT170121,13157.115,12.0,1096.42625,2028.721,CHALLENGERD,Sfax,25.3,253.0,20.0,10171.557,14.0,726.5397857142858,0.0,2.0,15.386350961757222,-51.568263246226714,0.7731,0.000168,1,CHALLENGERD,Sfax
CNHT170122,13185.289999999999,7.0,1883.612857142857,3002.179,OUTSIDER,Sfax,60.333333333333336,362.0,272.0,13185.289999999999,15.0,879.0193333333333,0.0,2.0,5.975505557412416,-53.297870202323956,1.0,0.000168,1,OUTSIDER,Sfax
CNHT170123,68967.275,18.0,3831.5152777777776,8316.461,CHALLENGERC,Sfax,41.9375,671.0,35.0,66104.409,28.0,2360.87175,0.0,2.0,14.529482693714144,-38.69324462155012,0.9585,0.000879,1,CHALLENGERC,Sfax
CNHT170124,12265.722,6.0,2044.287,2414.71,CHALLENGERD,Sfax,119.8,599.0,130.0,12265.722,12.0,1022.1435,0.0,2.0,9.013878188659973,-45.92153825107074,1.0,0.000156,1,CHALLENGERD,Sfax
CNHT170125,1945.851,2.0,972.9255,1276.045,OUTSIDER,Sfax,97.0,97.0,566.0,1945.851,3.0,648.6170000000001,0.0,2.0,10.370899457402697,-14.42710156121923,1.0,2.5e-05,1,OUTSIDER,Sfax
CNHT170126,16361.43,80.0,204.517875,3880.313,PERSONNEL,Sfax,8.780821917808218,641.0,119.0,9406.63,68.0,138.33279411764704,0.0,1.0,0.0,0.0,0.5749,0.000209,1,PERSONNEL,Sfax
CNHT170127,6505.543000000001,5.0,1301.1086,2944.646,CHALLENGERC,Sfax,24.75,99.0,662.0,7104.874,8.0,888.10925,0.0,1.0,0.0,0.0,1.0921,8.3e-05,1,CHALLENGERC,Sfax
CNHT170128,94328.045,36.0,2620.223472222222,5931.829,CHALLENGERB,Sfax,23.06451612903226,715.0,48.0,93557.633,64.0,1461.838015625,0.0,4.0,15.658931906024113,-29.39734835959349,0.9918,0.001202,1,CHALLENGERB,Sfax
CNHT170129,415436.162,84.0,4945.668595238096,20086.334,CHALLENGERA,Sfax,10.704225352112676,760.0,1.0,398761.662,114.0,3497.9093157894736,2.0,2.0,16.745381984000524,-46.44153121721114,0.9599,0.005295,1,CHALLENGERA,Sfax
CNHT170130,48237.081,19.0,2538.7937368421053,3380.682,CHALLENGERC,Sfax,40.55555555555556,730.0,10.0,45127.75,36.0,1253.548611111111,0.0,2.0,10.33094357073585,-45.79735566253581,0.9355,0.000615,1,CHALLENGERC,Sfax
CNHT170131,18739.433,7.0,2677.061857142857,6097.283,CHALLENGERD,Sfax,113.8,569.0,83.0,21306.256,13.0,1638.9427692307693,0.0,2.0,0.0,0.0,1.137,0.000239,1,CHALLENGERD,Sfax
CNHT170132,25823.638,10.0,2582.3638,4487.205,CHALLENGERC,Sfax,77.33333333333333,696.0,53.0,30397.829,13.0,2338.2945384615387,0.0,3.0,18.063988826050917,-16.327208663487117,1.1771,0.000329,1,CHALLENGERC,Sfax
CNHT170133,249568.90600000002,52.0,4799.402038461539,18378.312,CHALLENGERA,Sfax,16.0,688.0,5.0,243442.878,78.0,3121.062538461538,0.0,1.0,0.0,0.0,0.9755,0.003181,1,CHALLENGERA,Sfax
CNHT170134,2208.63,3.0,736.21,1280.603,OUTSIDER,Sfax,98.0,98.0,637.0,2208.63,4.0,552.1575,0.0,2.0,23.0,-26.671619057968062,1.0,2.8e-05,1,OUTSIDER,Sfax
CNHT170135,39314.693,12.0,3276.2244166666665,7802.757,CHALLENGERD,Sfax,73.2,732.0,35.0,38425.018000000004,22.0,1746.5917272727274,0.0,4.0,13.560394445614817,-31.532669132386616,0.9774,0.000501,1,CHALLENGERD,Sfax
CNHT170136,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,7559.707,10.0,755.9707000000001,0.0,2.0,27.626798583983632,-17.72555470734514,0.0,0.0,1,INCONNU,INCONNU
CNHT170138,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,9592.444,14.0,685.1745714285714,0.0,2.0,2.8535691936340255,-59.74940098686008,0.0,0.0,1,INCONNU,INCONNU
CNHT170139,48787.945,15.0,3252.529666666667,7790.972,CHALLENGERB,Sfax,45.92857142857143,643.0,71.0,47526.832,27.0,1760.253037037037,0.0,3.0,18.642915518764244,-47.61417535677529,0.9742,0.000622,1,CHALLENGERB,Sfax
CNHT170140,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,6275.245,8.0,784.405625,0.0,1.0,0.0,0.0,0.0,0.0,1,INCONNU,INCONNU
CNHT170142,14582.772,15.0,972.1848000000001,1659.927,OUTSIDER,Sfax,48.07142857142857,673.0,81.0,14582.772,20.0,729.1386,0.0,3.0,7.344896187149279,-5.119203194015514,1.0,0.000186,1,OUTSIDER,Sfax
CNHT170144,4156.336,7.0,593.7622857142858,998.736,OUTSIDER,Sfax,110.5,663.0,90.0,4051.619,6.0,675.2698333333334,0.0,2.0,0.0,0.0,0.9748,5.3e-05,1,OUTSIDER,Sfax
CNHT170145,310282.436,28.0,11081.51557142857,26874.308,PREMIUM,Sfax,27.307692307692307,710.0,11.0,298102.047,46.0,6480.479282608696,2.0,3.0,0.611793359976969,0.13994151137110444,0.9607,0.003955,0,PREMIUM,Sfax
CNHT170147,2867.204,4.0,716.801,1127.612,OUTSIDER,Sfax,246.33333333333334,739.0,4.0,2330.675,4.0,582.66875,0.0,3.0,8.0156097709407,-16.805627125189055,0.8129,3.7e-05,1,OUTSIDER,Sfax
CNHT170148,21154.119,9.0,2350.4576666666667,3917.473,OUTSIDER,Sfax,87.375,699.0,35.0,13321.173,14.0,951.5123571428572,0.0,2.0,23.06125383779964,-51.735314600298324,0.6297,0.00027,1,OUTSIDER,Sfax
CNHT170149,542.855,2.0,271.4275,361.57,OUTSIDER,Sfax,162.0,162.0,179.0,542.855,2.0,271.4275,0.0,1.0,0.0,0.0,1.0,7e-06,1,OUTSIDER,Sfax
CNHT170150,4589.27,4.0,1147.3175,1824.862,OUTSIDER,Sfax,46.0,92.0,140.0,4589.27,6.0,764.8783333333334,0.0,2.0,0.0,0.0,1.0,5.8e-05,1,OUTSIDER,Sfax
CNHT170151,9486.827,7.0,1355.261,1892.127,OUTSIDER,Sfax,100.66666666666667,604.0,68.0,14325.804,17.0,842.6943529411765,0.0,3.0,28.196296598463285,-31.071397668151818,1.5101,0.000121,1,OUTSIDER,Sfax
CNHT170152,33884.973,11.0,3080.4520909090907,5326.605,CHALLENGERC,Sfax,34.0,272.0,463.0,42532.365,34.0,1250.9519117647058,0.0,4.0,18.6787631756395,-24.44987653519854,1.2552,0.000432,1,CHALLENGERC,Sfax
CNHT170153,3243.484,2.0,1621.742,1622.742,OUTSIDER,Sfax,6.0,6.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1e-05,1,OUTSIDER,Sfax
CNHT170154,13401.297,16.0,837.5810625,1659.496,OUTSIDER,Sfax,45.2,678.0,34.0,13401.286,21.0,638.1564761904762,0.0,2.0,12.342798353769458,-51.445982348261204,1.0,0.000171,1,OUTSIDER,Sfax
CNHT170155,99099.57,43.0,2304.6411627906978,4423.734,CHALLENGERC,Sfax,19.05128205128205,743.0,24.0,98399.028,74.0,1329.7165945945947,0.0,3.0,13.225884928436674,-51.258265620266094,0.9929,0.001263,1,CHALLENGERC,Sfax
CNHT170156,20645.623,19.0,1086.6117368421053,1631.149,OUTSIDER,Sfax,27.72222222222222,499.0,264.0,18037.214,24.0,751.5505833333333,0.0,3.0,23.47634743500123,-35.65735112972547,0.8737,0.000263,1,OUTSIDER,Sfax
CNHT170157,43313.06,18.0,2406.281111111111,5755.91,CHALLENGERD,Sfax,38.5625,617.0,76.0,41138.636,32.0,1285.582375,0.0,3.0,15.008200883183834,-37.788379201488354,0.9498,0.000552,1,CHALLENGERD,Sfax
CNHT170158,128453.954,24.0,5352.248083333333,11345.452,CHALLENGERB,Sfax,21.1,422.0,4.0,55469.726,27.0,2054.4342962962965,0.0,3.0,19.869602346138937,-23.39843236290729,0.4318,0.001637,1,CHALLENGERB,Sfax
CNHT170159,32133.7,22.0,1460.6227272727274,2681.613,OUTSIDER,Sfax,33.714285714285715,708.0,35.0,32133.7,38.0,845.6236842105263,0.0,3.0,13.271222485528144,-58.93096347448318,1.0,0.00041,1,OUTSIDER,Sfax
CNHT170163,259651.581,59.0,4400.874254237288,12145.27,CHALLENGERC,Sfax,14.055555555555555,759.0,4.0,249472.33,148.0,1685.6238513513513,1.0,5.0,24.912134673307463,-29.310943213622128,0.9608,0.003309,1,CHALLENGERC,Sfax
CNHT170164,25436.965,11.0,2312.4513636363636,3463.636,CHALLENGERD,Sfax,74.8,748.0,19.0,27643.092,22.0,1256.504181818182,0.0,4.0,27.30407289570944,-36.869117065486016,1.0867,0.000324,1,CHALLENGERD,Sfax
CNHT170166,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,10557.776,4.0,2639.444,0.0,1.0,14.113380176272443,-29.46010352937967,0.0,0.0,1,INCONNU,INCONNU
CNHT170167,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,4156.112,6.0,692.6853333333333,0.0,2.0,24.041630560342615,-23.195883075335793,0.0,0.0,1,INCONNU,INCONNU
CNHT170168,124911.548,42.0,2974.084476190476,5946.639,CHALLENGERB,Sfax,21.142857142857142,740.0,17.0,118576.307,71.0,1670.0888309859156,0.0,3.0,18.19903622884459,-43.16897269367649,0.9493,0.001592,1,CHALLENGERB,Sfax
CNHT170169,1342.621,1.0,1342.621,1342.621,OUTSIDER,Sfax,0.0,0.0,263.0,1342.6209999999999,2.0,671.3104999999999,0.0,2.0,32.5,-64.35001016668144,1.0,1.7e-05,1,OUTSIDER,Sfax
CNHT170170,52943.967,9.0,5882.663,30286.068,CHALLENGERD,Sfax,45.666666666666664,274.0,105.0,96232.99799999999,18.0,5346.277666666666,6.0,2.0,3.1269438398822866,-2.510617969108684,1.8176,0.000675,0,CHALLENGERD,Sfax
CNHT170171,4059.5209999999997,4.0,1014.8802499999999,1351.041,OUTSIDER,Sfax,158.33333333333334,475.0,208.0,5397.052,7.0,771.0074285714285,0.0,4.0,26.71237579116023,-44.218508734027395,1.3295,5.2e-05,1,OUTSIDER,Sfax
CNHT170174,13988.45,14.0,999.1750000000001,1918.307,OUTSIDER,Sfax,46.92307692307692,610.0,76.0,18625.992000000002,23.0,809.8257391304348,0.0,3.0,25.9921465527505,-30.298180682134937,1.3315,0.000178,1,OUTSIDER,Sfax
CNHT170175,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,4158.144,6.0,693.024,0.0,2.0,19.955506062794353,-32.349355866463505,0.0,0.0,1,INCONNU,INCONNU
CNHT170177,10952.406,6.0,1825.401,2338.474,OUTSIDER,Sfax,123.0,615.0,83.0,10952.406,12.0,912.7005,0.0,3.0,13.24213603111925,-29.339058559370418,1.0,0.00014,1,OUTSIDER,Sfax
CNHT170178,109308.99,47.0,2325.723191489362,4984.079,CHALLENGERB,Sfax,17.609756097560975,722.0,35.0,105975.721,82.0,1292.3868414634146,0.0,4.0,12.911726105720696,-49.84158873521604,0.9695,0.001393,1,CHALLENGERB,Sfax
CNHT170179,170132.734,32.0,5316.6479375,18249.059,CHALLENGERA,Sfax,26.703703703703702,721.0,21.0,44319.865,25.0,1772.7946,0.0,1.0,12.955060787198184,-32.441494733794876,0.2605,0.002168,1,CHALLENGERA,Sfax
CNHT170180,53083.672,11.0,4825.788363636363,11485.501,CHALLENGERA,Sfax,62.625,501.0,113.0,11421.651,5.0,2284.3302,0.0,1.0,3.6,-29.27213710172023,0.2152,0.000677,1,CHALLENGERA,Sfax
CNHT170181,3034.055,5.0,606.8109999999999,1139.195,OUTSIDER,Sfax,58.5,234.0,529.0,2851.009,5.0,570.2018,0.0,2.0,16.942254867637896,-31.86700918867671,0.9397,3.9e-05,1,OUTSIDER,Sfax
CNHT170182,27026.415999999997,27.0,1000.9783703703703,1952.551,OUTSIDER,Sfax,30.791666666666668,739.0,18.0,27026.393,37.0,730.4430540540541,0.0,2.0,9.027836183187796,-54.62613309145618,1.0,0.000344,1,OUTSIDER,Sfax
CNHT170183,45885.858,13.0,3529.6813846153846,8372.397,CHALLENGERB,Sfax,64.11111111111111,577.0,144.0,33674.496,16.0,2104.656,0.0,2.0,22.712795815354834,-52.416758279025174,0.7339,0.000585,1,CHALLENGERB,Sfax
CNHT170185,87333.754,16.0,5458.359625,20178.313,CHALLENGERC,Sfax,47.714285714285715,668.0,94.0,86576.103,26.0,3329.8501153846155,0.0,5.0,10.455880823105351,-4.626158028850063,0.9913,0.001113,1,CHALLENGERC,Sfax
CNHT170186,3989.952,4.0,997.488,1634.597,OUTSIDER,Sfax,176.33333333333334,529.0,154.0,3989.952,6.0,664.9920000000001,0.0,3.0,24.682427397284535,-29.74230867940266,1.0,5.1e-05,1,OUTSIDER,Sfax
CNHT170187,72853.569,18.0,4047.4205,15352.816,CHALLENGERC,Sfax,47.666666666666664,715.0,48.0,71430.447,30.0,2381.0149,0.0,3.0,1.2472191289246475,-0.3167050039600059,0.9805,0.000929,1,CHALLENGERC,Sfax
CNHT170188,184.84199999999998,4.0,46.210499999999996,106.905,OUTSIDER,Sfax,37.333333333333336,112.0,0.0,77.937,3.0,25.979,0.0,1.0,0.0,0.0,0.4216,2e-06,1,OUTSIDER,Sfax
CNHT170190,10084.92,12.0,840.41,1498.398,OUTSIDER,Sfax,66.5,665.0,18.0,11449.548,15.0,763.3032000000001,1.0,3.0,28.825143345504614,-22.006079715985305,1.1353,0.000129,0,OUTSIDER,Sfax
CNHT170191,19395.933,22.0,881.6333181818183,1716.159,OUTSIDER,Sfax,35.904761904761905,754.0,3.0,19395.933,31.0,625.6752580645161,0.0,1.0,0.0,0.0,1.0,0.000247,1,OUTSIDER,Sfax
CNHT170192,4217.666,1.0,4217.666,4217.666,CHALLENGERD,Sfax,0.0,0.0,754.0,4217.665999999999,2.0,2108.8329999999996,0.0,1.0,0.0,-51.00000000000001,1.0,5.4e-05,1,CHALLENGERD,Sfax
CNHT170196,2884.807,6.0,480.80116666666663,650.178,OUTSIDER,Sfax,109.8,549.0,151.0,2884.807,6.0,480.80116666666663,0.0,1.0,0.0,0.0,1.0,3.7e-05,1,OUTSIDER,Sfax
CNHT170198,1031.394,3.0,343.798,480.386,OUTSIDER,Sfax,242.0,484.0,192.0,1031.394,3.0,343.798,0.0,2.0,14.142135623730951,-13.972914327599346,1.0,1.3e-05,1,OUTSIDER,Sfax
CNHT170199,380.737,1.0,380.737,380.737,OUTSIDER,Sfax,0.0,0.0,652.0,380.737,1.0,380.737,0.0,1.0,0.0,0.0,1.0,5e-06,1,OUTSIDER,Sfax
CNHT170200,4265.906,4.0,1066.4765,1276.461,OUTSIDER,Sfax,156.33333333333334,469.0,294.0,4265.906,7.0,609.4151428571429,0.0,2.0,2.2587697572631282,-1.2568783747227437,1.0,5.4e-05,1,OUTSIDER,Sfax
CNHT170202,57017.282,16.0,3563.580125,7754.395,CHALLENGERC,Sfax,50.30769230769231,654.0,81.0,57017.282,36.0,1583.8133888888888,2.0,4.0,15.201932950519772,-22.709931630904475,1.0,0.000727,1,CHALLENGERC,Sfax
CNHT170203,62690.850999999995,27.0,2321.8833703703704,4853.268,CHALLENGERA,Sfax,49.13333333333333,737.0,26.0,63763.542,44.0,1449.171409090909,2.0,3.0,14.295924258795692,-23.96607724520699,1.0171,0.000799,1,CHALLENGERA,Sfax
CNHT170206,27607.534,13.0,2123.6564615384614,3742.707,CHALLENGERD,Sfax,55.666666666666664,668.0,89.0,27550.007999999998,23.0,1197.8264347826087,0.0,4.0,0.0,0.0,0.9979,0.000352,1,CHALLENGERD,Sfax
CNHT170207,8265.384,10.0,826.5384,1688.556,OUTSIDER,Sfax,71.44444444444444,643.0,71.0,7201.7119999999995,11.0,654.7010909090909,0.0,1.0,0.0,0.0,0.8713,0.000105,1,OUTSIDER,Sfax
CNHT170209,1356.073,1.0,1356.073,1356.073,CHALLENGERD,Sfax,0.0,0.0,293.0,1356.0729999999999,2.0,678.0364999999999,0.0,1.0,0.0,-52.00000000000001,1.0,1.7e-05,1,CHALLENGERD,Sfax
CNHT170210,9168.83,7.0,1309.8328571428572,2000.545,OUTSIDER,Sfax,72.66666666666667,436.0,264.0,10106.671,15.0,673.7780666666666,0.0,3.0,12.15894732285653,-25.715262622083966,1.1023,0.000117,1,OUTSIDER,Sfax
CNHT170211,49947.212,25.0,1997.88848,4877.678,CHALLENGERB,Sfax,31.954545454545453,703.0,54.0,52375.317,45.0,1163.8959333333335,8.0,4.0,7.733333333333335,-3.886009778231986,1.0486,0.000637,1,CHALLENGERB,Sfax
CNHT170212,14967.916000000001,15.0,997.8610666666667,1918.869,OUTSIDER,Sfax,50.142857142857146,702.0,19.0,18246.066,24.0,760.25275,0.0,3.0,20.933757957476775,-38.96465035257463,1.219,0.000191,1,OUTSIDER,Sfax
CNHT170213,27869.766,10.0,2786.9766,4523.133,CHALLENGERC,Sfax,82.25,658.0,76.0,27453.282,16.0,1715.830125,0.0,4.0,16.89385520684962,-44.02257573429654,0.9851,0.000355,1,CHALLENGERC,Sfax
CNHT170214,11151.192,9.0,1239.0213333333331,3227.101,OUTSIDER,Sfax,88.28571428571429,618.0,127.0,13056.021,17.0,768.0012352941177,0.0,3.0,22.154693629725273,-34.770904627068234,1.1708,0.000142,1,OUTSIDER,Sfax
CNHT170216,33375.545,9.0,3708.393888888889,5145.04,CHALLENGERC,Sfax,79.14285714285714,554.0,52.0,33375.535,17.0,1963.2667647058825,2.0,3.0,6.121605054469504,2.84960534715024,1.0,0.000425,0,CHALLENGERC,Sfax
CNHT170217,469247.44299999997,72.0,6517.325597222221,23075.572,CHALLENGERA,Sfax,13.618181818181819,749.0,1.0,615765.54,208.0,2960.41125,9.0,4.0,13.910214222877064,-24.283981484251292,1.3122,0.005981,1,CHALLENGERA,Sfax
CNHT170218,15146.147,20.0,757.30735,1525.967,OUTSIDER,Sfax,39.63157894736842,753.0,7.0,16355.288,27.0,605.7514074074074,0.0,3.0,24.386294470966504,-34.985499857905275,1.0798,0.000193,1,OUTSIDER,Sfax
CNHT170219,1227.061,1.0,1227.061,1227.061,OUTSIDER,Sfax,0.0,0.0,446.0,1227.061,2.0,613.5305,0.0,1.0,0.0,-40.0,1.0,1.6e-05,1,OUTSIDER,Sfax
CNHT170220,29921.584,16.0,1870.099,3193.488,CHALLENGERC,Sfax,47.86666666666667,718.0,22.0,29921.572,30.0,997.3857333333333,0.0,2.0,13.215479139588123,-40.47783264863224,1.0,0.000381,1,CHALLENGERC,Sfax
CNHT170221,11455.926,8.0,1431.99075,3632.018,CHALLENGERD,Sfax,75.0,525.0,89.0,18769.678,28.0,670.3456428571428,0.0,3.0,24.930797076249746,-26.645318422617578,1.6384,0.000146,1,CHALLENGERD,Sfax
CNHT170222,21469.824,23.0,933.4706086956522,2046.721,CHALLENGERD,Sfax,33.1,662.0,78.0,21413.07,28.0,764.7524999999999,0.0,3.0,16.207204243414566,-38.13904507854315,0.9974,0.000274,1,CHALLENGERD,Sfax
CNHT170223,20444.862,12.0,1703.7385000000002,2919.906,OUTSIDER,Sfax,62.0,682.0,84.0,19999.282,15.0,1333.2854666666667,0.0,4.0,23.871507888880604,-47.82318190223029,0.9782,0.000261,1,OUTSIDER,Sfax
CNHT170224,25449.251,8.0,3181.156375,4751.987,CHALLENGERD,Sfax,86.0,602.0,70.0,28512.388,15.0,1900.8258666666666,0.0,1.0,0.0,0.0,1.1204,0.000324,1,CHALLENGERD,Sfax
CNHT170225,25795.492,10.0,2579.5492,3713.95,CHALLENGERC,Sfax,78.0,702.0,64.0,25795.492,20.0,1289.7746,0.0,4.0,18.038846969803807,-52.308067859298816,1.0,0.000329,1,CHALLENGERC,Sfax
CNHT170226,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,1955.925,2.0,977.9625,0.0,1.0,0.0,-29.999999999999996,0.0,0.0,1,INCONNU,INCONNU
CNHT170227,5673.325,8.0,709.165625,1339.363,OUTSIDER,Sfax,76.28571428571429,534.0,223.0,4864.886,10.0,486.4886,0.0,5.0,17.56843760839307,-20.14914018540209,0.8575,7.2e-05,1,OUTSIDER,Sfax
CNHT170228,575.071,1.0,575.071,575.071,OUTSIDER,Sfax,0.0,0.0,757.0,575.0,1.0,575.0,0.0,1.0,0.0,0.0,0.9999,7e-06,1,OUTSIDER,Sfax
CNHT170229,4037.736,6.0,672.956,959.346,OUTSIDER,Sfax,117.4,587.0,147.0,4037.736,6.0,672.956,0.0,3.0,24.224069756247722,-15.443676852572827,1.0,5.1e-05,1,OUTSIDER,Sfax
CNHT170230,3482.49,7.0,497.4985714285714,648.398,OUTSIDER,Sfax,110.5,663.0,90.0,3482.4900000000002,7.0,497.49857142857144,0.0,1.0,0.0,0.0,1.0,4.4e-05,1,OUTSIDER,Sfax
CNHT170231,3450.408,4.0,862.602,1736.212,OUTSIDER,Sfax,61.0,183.0,570.0,2603.0699999999997,3.0,867.6899999999999,0.0,2.0,13.67073110293992,-9.657397611282063,0.7544,4.4e-05,1,OUTSIDER,Sfax
